CONTENT ID	CONTENT TYPE	MIRNA ID	SPECIES	EXPERIMENT ID	METHODS	Entrez GENE ID	COMMENTS
8294	mirna	hsa-mir-3622b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8295	mirna	hsa-miR-363-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8296	mirna	hsa-mir-363	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8297	mirna	hsa-miR-365a-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8298	mirna	hsa-mir-365a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8299	mirna	hsa-miR-365b-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8300	mirna	hsa-mir-365b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8301	mirna	hsa-miR-3677-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8302	mirna	hsa-mir-3677	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8303	mirna	hsa-miR-3688-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8304	mirna	hsa-mir-3688-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8305	mirna	hsa-mir-3688-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8306	mirna	hsa-miR-369-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8307	mirna	hsa-mir-369	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8308	mirna	hsa-miR-369-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8309	mirna	hsa-miR-370-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8310	mirna	hsa-mir-370	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8311	mirna	hsa-miR-371a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8312	mirna	hsa-mir-371a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8313	mirna	hsa-miR-371b-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8314	mirna	hsa-mir-371b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8315	mirna	hsa-miR-374a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8316	mirna	hsa-mir-374a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8317	mirna	hsa-miR-374a-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8318	mirna	hsa-miR-374b-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8319	mirna	hsa-mir-374b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8320	mirna	hsa-miR-374b-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8321	mirna	hsa-miR-374c-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8322	mirna	hsa-mir-374c	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8323	mirna	hsa-miR-375	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8324	mirna	hsa-mir-375	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8325	mirna	hsa-miR-376a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8326	mirna	hsa-mir-376a-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8327	mirna	hsa-miR-376b-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8328	mirna	hsa-mir-376b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8329	mirna	hsa-miR-376c-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8330	mirna	hsa-mir-376c	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8331	mirna	hsa-miR-377-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8332	mirna	hsa-mir-377	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8333	mirna	hsa-miR-377-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8334	mirna	hsa-miR-378a-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8335	mirna	hsa-mir-378a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8336	mirna	hsa-miR-378c	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8337	mirna	hsa-mir-378c	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8338	mirna	hsa-miR-378d	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8339	mirna	hsa-mir-378d-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8340	mirna	hsa-mir-378d-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8341	mirna	hsa-miR-378f	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8342	mirna	hsa-mir-378f	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8343	mirna	hsa-miR-378i	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8344	mirna	hsa-mir-378i	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8345	mirna	hsa-miR-379-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8346	mirna	hsa-mir-379	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8347	mirna	hsa-miR-381-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8348	mirna	hsa-mir-381	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8349	mirna	hsa-miR-382-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8350	mirna	hsa-mir-382	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8351	mirna	hsa-miR-382-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8352	mirna	hsa-miR-383-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8353	mirna	hsa-mir-383	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8354	mirna	hsa-miR-3909	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8355	mirna	hsa-mir-3909	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8356	mirna	hsa-miR-3912-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8357	mirna	hsa-mir-3912	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8358	mirna	hsa-miR-3913-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8359	mirna	hsa-mir-3913-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8360	mirna	hsa-mir-3913-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8361	mirna	hsa-miR-3944-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8362	mirna	hsa-mir-3944	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8363	mirna	hsa-miR-409-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8364	mirna	hsa-mir-409	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8365	mirna	hsa-miR-410-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8366	mirna	hsa-mir-410	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8367	mirna	hsa-miR-411-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8368	mirna	hsa-mir-411	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8369	mirna	hsa-miR-412-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8370	mirna	hsa-mir-412	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8371	mirna	hsa-miR-421	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8372	mirna	hsa-mir-421	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8373	mirna	hsa-miR-422a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8374	mirna	hsa-mir-422a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8375	mirna	hsa-miR-423-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8376	mirna	hsa-mir-423	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8377	mirna	hsa-miR-423-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8378	mirna	hsa-miR-424-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8379	mirna	hsa-mir-424	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8380	mirna	hsa-miR-424-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8381	mirna	hsa-miR-425-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8382	mirna	hsa-mir-425	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8383	mirna	hsa-miR-425-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8384	mirna	hsa-miR-4286	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8385	mirna	hsa-mir-4286	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8386	mirna	hsa-miR-429	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8387	mirna	hsa-mir-429	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8388	mirna	hsa-miR-431-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8389	mirna	hsa-mir-431	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8390	mirna	hsa-miR-431-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8391	mirna	hsa-miR-4318	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8392	mirna	hsa-mir-4318	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8393	mirna	hsa-miR-432-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8394	mirna	hsa-mir-432	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8395	mirna	hsa-miR-4326	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8396	mirna	hsa-mir-4326	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8397	mirna	hsa-miR-433-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8398	mirna	hsa-mir-433	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8399	mirna	hsa-miR-4433b-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8400	mirna	hsa-mir-4433b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8401	mirna	hsa-miR-4435	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8402	mirna	hsa-mir-4435-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8403	mirna	hsa-mir-4435-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8404	mirna	hsa-miR-4446-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8405	mirna	hsa-mir-4446	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8406	mirna	hsa-miR-4448	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8407	mirna	hsa-mir-4448	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8408	mirna	hsa-miR-4454	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8409	mirna	hsa-mir-4454	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8410	mirna	hsa-miR-448	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8411	mirna	hsa-mir-448	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8412	mirna	hsa-miR-4485	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8413	mirna	hsa-mir-4485	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8414	mirna	hsa-miR-450a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8415	mirna	hsa-mir-450a-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8416	mirna	hsa-mir-450a-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8417	mirna	hsa-miR-450b-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8418	mirna	hsa-mir-450b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8419	mirna	hsa-miR-451a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8420	mirna	hsa-mir-451a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8421	mirna	hsa-miR-452-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8422	mirna	hsa-mir-452	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8423	mirna	hsa-miR-4526	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8424	mirna	hsa-mir-4526	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8425	mirna	hsa-miR-454-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8426	mirna	hsa-mir-454	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8427	mirna	hsa-miR-454-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8428	mirna	hsa-miR-455-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8429	mirna	hsa-mir-455	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8430	mirna	hsa-miR-455-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8431	mirna	hsa-miR-4638-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8432	mirna	hsa-mir-4638	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8433	mirna	hsa-miR-4645-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8434	mirna	hsa-mir-4645	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8435	mirna	hsa-miR-4659b-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8436	mirna	hsa-mir-4659b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8437	mirna	hsa-miR-4662a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8438	mirna	hsa-mir-4662a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8439	mirna	hsa-miR-4666a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8440	mirna	hsa-mir-4666a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8441	mirna	hsa-miR-4667-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8442	mirna	hsa-mir-4667	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8443	mirna	hsa-miR-4670-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8444	mirna	hsa-mir-4670	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8445	mirna	hsa-miR-4672	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8446	mirna	hsa-mir-4672	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8447	mirna	hsa-miR-4677-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8448	mirna	hsa-mir-4677	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8449	mirna	hsa-miR-4685-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8450	mirna	hsa-mir-4685	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8451	mirna	hsa-miR-4723-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8452	mirna	hsa-mir-4723	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8453	mirna	hsa-miR-4732-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8454	mirna	hsa-mir-4732	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8455	mirna	hsa-miR-4732-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8456	mirna	hsa-miR-4742-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8457	mirna	hsa-mir-4742	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8458	mirna	hsa-miR-4742-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8459	mirna	hsa-miR-4745-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8460	mirna	hsa-mir-4745	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8461	mirna	hsa-miR-4746-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8462	mirna	hsa-mir-4746	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8463	mirna	hsa-miR-4767	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8464	mirna	hsa-mir-4767	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8465	mirna	hsa-miR-4772-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8466	mirna	hsa-mir-4772	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8467	mirna	hsa-miR-4772-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8468	mirna	hsa-miR-4775	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8469	mirna	hsa-mir-4775	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8470	mirna	hsa-miR-4785	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8471	mirna	hsa-mir-4785	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8472	mirna	hsa-miR-4800-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8473	mirna	hsa-mir-4800	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8474	mirna	hsa-miR-483-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8475	mirna	hsa-mir-483	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8476	mirna	hsa-miR-483-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8477	mirna	hsa-miR-484	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8478	mirna	hsa-mir-484	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8479	mirna	hsa-miR-485-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8480	mirna	hsa-mir-485	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8481	mirna	hsa-miR-485-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8482	mirna	hsa-miR-486-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8483	mirna	hsa-mir-486	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8484	mirna	hsa-miR-486-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8485	mirna	hsa-mir-486-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8486	mirna	hsa-miR-487a-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8487	mirna	hsa-mir-487a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8488	mirna	hsa-miR-487b-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8489	mirna	hsa-mir-487b	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8490	mirna	hsa-miR-493-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8491	mirna	hsa-mir-493	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8492	mirna	hsa-miR-493-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8493	mirna	hsa-miR-494-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8494	mirna	hsa-mir-494	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8495	mirna	hsa-miR-496	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8496	mirna	hsa-mir-496	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8497	mirna	hsa-miR-497-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8498	mirna	hsa-mir-497	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8499	mirna	hsa-miR-4999-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8500	mirna	hsa-mir-4999	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8501	mirna	hsa-miR-499a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8502	mirna	hsa-mir-499a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8503	mirna	hsa-miR-5001-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8504	mirna	hsa-mir-5001	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8505	mirna	hsa-miR-500a-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8506	mirna	hsa-mir-500a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8507	mirna	hsa-miR-501-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8508	mirna	hsa-mir-501	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8509	mirna	hsa-miR-5010-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8510	mirna	hsa-mir-5010	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8511	mirna	hsa-miR-5010-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8512	mirna	hsa-miR-502-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8513	mirna	hsa-mir-502	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8514	mirna	hsa-miR-504-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8515	mirna	hsa-mir-504	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8516	mirna	hsa-miR-505-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8517	mirna	hsa-mir-505	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8518	mirna	hsa-miR-505-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8519	mirna	hsa-miR-5100	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8520	mirna	hsa-mir-5100	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8521	mirna	hsa-miR-511-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8522	mirna	hsa-mir-511	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8523	mirna	hsa-miR-512-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8524	mirna	hsa-mir-512-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8525	mirna	hsa-mir-512-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8526	mirna	hsa-miR-515-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8527	mirna	hsa-mir-515-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8528	mirna	hsa-mir-515-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8529	mirna	hsa-miR-516b-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8530	mirna	hsa-mir-516b-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8531	mirna	hsa-mir-516b-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8532	mirna	hsa-miR-5189-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8533	mirna	hsa-mir-5189	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8534	mirna	hsa-miR-5189-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8535	mirna	hsa-miR-5196-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8536	mirna	hsa-mir-5196	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8537	mirna	hsa-miR-519a-5p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8538	mirna	hsa-mir-519a-1	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8539	mirna	hsa-miR-519a-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8540	mirna	hsa-mir-519a-2	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8541	mirna	hsa-miR-520a-3p	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
8542	mirna	hsa-mir-520a	Homo sapiens	1204	 Next generation sequencing	NOTFOUND	NOT FOUND
