CONTENT ID	CONTENT TYPE	LIPID ID	SPECIES	EXPERIMENT ID	METHODS
3610	lipid	PE(40:2)	Mus musculus	1328	Mass spectrometry
3611	lipid	PE(42:10)	Mus musculus	1328	Mass spectrometry
3612	lipid	PE(42:9)	Mus musculus	1328	Mass spectrometry
3613	lipid	PE(42:8)	Mus musculus	1328	Mass spectrometry
3614	lipid	PE(42:7)	Mus musculus	1328	Mass spectrometry
3615	lipid	PE(42:6)	Mus musculus	1328	Mass spectrometry
3616	lipid	PE(42:5)	Mus musculus	1328	Mass spectrometry
3617	lipid	PE(42:4)	Mus musculus	1328	Mass spectrometry
3618	lipid	PE(42:3)	Mus musculus	1328	Mass spectrometry
3619	lipid	PE(42:2)	Mus musculus	1328	Mass spectrometry
3620	lipid	PE(44:12)	Mus musculus	1328	Mass spectrometry
3621	lipid	PE(44:11)	Mus musculus	1328	Mass spectrometry
3622	lipid	PE(44:10)	Mus musculus	1328	Mass spectrometry
3623	lipid	PE(44:9)	Mus musculus	1328	Mass spectrometry
3624	lipid	PE(44:8)	Mus musculus	1328	Mass spectrometry
3625	lipid	PE(44:7)	Mus musculus	1328	Mass spectrometry
3626	lipid	PE(44:6)	Mus musculus	1328	Mass spectrometry
3627	lipid	PE(44:5)	Mus musculus	1328	Mass spectrometry
3628	lipid	PE(44:4)	Mus musculus	1328	Mass spectrometry
3629	lipid	PE(44:3)	Mus musculus	1328	Mass spectrometry
3630	lipid	PE(44:2)	Mus musculus	1328	Mass spectrometry
3631	lipid	PE-Cer(16:1)	Mus musculus	1328	Mass spectrometry
3632	lipid	PE-Cer(16:0)	Mus musculus	1328	Mass spectrometry
3633	lipid	PE-Cer(18:1)	Mus musculus	1328	Mass spectrometry
3634	lipid	PE-Cer(18:0)	Mus musculus	1328	Mass spectrometry
3635	lipid	PE-Cer(24:0)	Mus musculus	1328	Mass spectrometry
3636	lipid	ePE(32:3)	Mus musculus	1328	Mass spectrometry
3637	lipid	ePE(32:2)	Mus musculus	1328	Mass spectrometry
3638	lipid	ePE(32:1)	Mus musculus	1328	Mass spectrometry
3639	lipid	ePE(32:0)	Mus musculus	1328	Mass spectrometry
3640	lipid	ePE(34:4)	Mus musculus	1328	Mass spectrometry
3641	lipid	ePE(34:3)	Mus musculus	1328	Mass spectrometry
3642	lipid	ePE(34:2)	Mus musculus	1328	Mass spectrometry
3643	lipid	ePE(34:1)	Mus musculus	1328	Mass spectrometry
3644	lipid	ePE(34:0)	Mus musculus	1328	Mass spectrometry
3645	lipid	ePE(36:5)	Mus musculus	1328	Mass spectrometry
3646	lipid	ePE(36:4)	Mus musculus	1328	Mass spectrometry
3647	lipid	ePE(36:3)	Mus musculus	1328	Mass spectrometry
3648	lipid	ePE(36:2)	Mus musculus	1328	Mass spectrometry
3649	lipid	ePE(36:1)	Mus musculus	1328	Mass spectrometry
3650	lipid	ePE(36:0)	Mus musculus	1328	Mass spectrometry
3651	lipid	ePE(38:6)	Mus musculus	1328	Mass spectrometry
3652	lipid	ePE(38:5)	Mus musculus	1328	Mass spectrometry
3653	lipid	ePE(38:4)	Mus musculus	1328	Mass spectrometry
3654	lipid	ePE(38:3)	Mus musculus	1328	Mass spectrometry
3655	lipid	ePE(38:2)	Mus musculus	1328	Mass spectrometry
3656	lipid	ePE(38:1)	Mus musculus	1328	Mass spectrometry
3657	lipid	ePE(38:0)	Mus musculus	1328	Mass spectrometry
3658	lipid	ePE(40:6)	Mus musculus	1328	Mass spectrometry
3659	lipid	ePE(40:5)	Mus musculus	1328	Mass spectrometry
3660	lipid	ePE(40:4)	Mus musculus	1328	Mass spectrometry
3661	lipid	ePE(40:3)	Mus musculus	1328	Mass spectrometry
3662	lipid	ePE(40:2)	Mus musculus	1328	Mass spectrometry
3663	lipid	PI(34:4)	Mus musculus	1328	Mass spectrometry
3664	lipid	PI(34:3)	Mus musculus	1328	Mass spectrometry
3665	lipid	PI(34:2)	Mus musculus	1328	Mass spectrometry
3666	lipid	PI(34:1)	Mus musculus	1328	Mass spectrometry
3667	lipid	PI(36:6)	Mus musculus	1328	Mass spectrometry
3668	lipid	PI(36:5)	Mus musculus	1328	Mass spectrometry
3669	lipid	PI(36:4)	Mus musculus	1328	Mass spectrometry
3670	lipid	PI(36:3)	Mus musculus	1328	Mass spectrometry
3671	lipid	PI(36:2)	Mus musculus	1328	Mass spectrometry
3672	lipid	PI(36:1)	Mus musculus	1328	Mass spectrometry
3673	lipid	PI(38:6)	Mus musculus	1328	Mass spectrometry
3674	lipid	PI(38:5)	Mus musculus	1328	Mass spectrometry
3675	lipid	PI(38:4)	Mus musculus	1328	Mass spectrometry
3676	lipid	PI(38:3)	Mus musculus	1328	Mass spectrometry
3677	lipid	PI(38:2)	Mus musculus	1328	Mass spectrometry
3678	lipid	PI(38:1)	Mus musculus	1328	Mass spectrometry
3679	lipid	PI(38:0)	Mus musculus	1328	Mass spectrometry
3680	lipid	PI(40:8)	Mus musculus	1328	Mass spectrometry
3681	lipid	PI(40:7)	Mus musculus	1328	Mass spectrometry
3682	lipid	PI(40:6)	Mus musculus	1328	Mass spectrometry
3683	lipid	PI(40:5)	Mus musculus	1328	Mass spectrometry
3684	lipid	PI(40:4)	Mus musculus	1328	Mass spectrometry
3685	lipid	PI(40:3)	Mus musculus	1328	Mass spectrometry
3686	lipid	PI(40:2)	Mus musculus	1328	Mass spectrometry
3687	lipid	PI(40:1)	Mus musculus	1328	Mass spectrometry
3688	lipid	PI(40:0)	Mus musculus	1328	Mass spectrometry
3689	lipid	PS(32:1)	Mus musculus	1328	Mass spectrometry
3690	lipid	PS(32:0)	Mus musculus	1328	Mass spectrometry
3691	lipid	PS(34:4)	Mus musculus	1328	Mass spectrometry
3692	lipid	PS(34:3)	Mus musculus	1328	Mass spectrometry
3693	lipid	PS(34:2)	Mus musculus	1328	Mass spectrometry
3694	lipid	PS(34:1)	Mus musculus	1328	Mass spectrometry
3695	lipid	PS(34:0)	Mus musculus	1328	Mass spectrometry
3696	lipid	PS(36:6)	Mus musculus	1328	Mass spectrometry
3697	lipid	PS(36:5)	Mus musculus	1328	Mass spectrometry
3698	lipid	PS(36:4)	Mus musculus	1328	Mass spectrometry
3699	lipid	PS(36:3)	Mus musculus	1328	Mass spectrometry
3700	lipid	PS(36:2)	Mus musculus	1328	Mass spectrometry
3701	lipid	PS(36:1)	Mus musculus	1328	Mass spectrometry
3702	lipid	PS(36:0)	Mus musculus	1328	Mass spectrometry
3703	lipid	PS(38:7)	Mus musculus	1328	Mass spectrometry
3704	lipid	PS(38:6)	Mus musculus	1328	Mass spectrometry
3705	lipid	PS(38:5)	Mus musculus	1328	Mass spectrometry
3706	lipid	PS(38:4)	Mus musculus	1328	Mass spectrometry
3707	lipid	PS(38:3)	Mus musculus	1328	Mass spectrometry
3708	lipid	PS(38:2)	Mus musculus	1328	Mass spectrometry
3709	lipid	PS(38:1)	Mus musculus	1328	Mass spectrometry
3710	lipid	PS(38:0)	Mus musculus	1328	Mass spectrometry
3711	lipid	PS(40:8)	Mus musculus	1328	Mass spectrometry
3712	lipid	PS(40:7)	Mus musculus	1328	Mass spectrometry
3713	lipid	PS(40:6)	Mus musculus	1328	Mass spectrometry
3714	lipid	PS(40:5)	Mus musculus	1328	Mass spectrometry
3715	lipid	PS(40:4)	Mus musculus	1328	Mass spectrometry
3716	lipid	PS(40:3)	Mus musculus	1328	Mass spectrometry
3717	lipid	PS(40:2)	Mus musculus	1328	Mass spectrometry
3718	lipid	PS(40:1)	Mus musculus	1328	Mass spectrometry
3719	lipid	PS(42:11)	Mus musculus	1328	Mass spectrometry
3720	lipid	PS(42:10)	Mus musculus	1328	Mass spectrometry
3721	lipid	PS(42:9)	Mus musculus	1328	Mass spectrometry
3722	lipid	PS(42:8)	Mus musculus	1328	Mass spectrometry
3723	lipid	PS(42:7)	Mus musculus	1328	Mass spectrometry
3724	lipid	PS(42:6)	Mus musculus	1328	Mass spectrometry
3725	lipid	PS(42:5)	Mus musculus	1328	Mass spectrometry
3726	lipid	PS(44:12)	Mus musculus	1328	Mass spectrometry
3727	lipid	PS(44:11)	Mus musculus	1328	Mass spectrometry
3728	lipid	PS(44:10)	Mus musculus	1328	Mass spectrometry
3729	lipid	PS(44:9)	Mus musculus	1328	Mass spectrometry
3730	lipid	PS(44:8)	Mus musculus	1328	Mass spectrometry
3731	lipid	PS(44:7)	Mus musculus	1328	Mass spectrometry
3732	lipid	PS(44:6)	Mus musculus	1328	Mass spectrometry
3733	lipid	PS(44:5)	Mus musculus	1328	Mass spectrometry
3734	lipid	PS(44:4)	Mus musculus	1328	Mass spectrometry
3735	lipid	PS(44:3)	Mus musculus	1328	Mass spectrometry
3736	lipid	PS(44:2)	Mus musculus	1328	Mass spectrometry
3737	lipid	ePS(34:2)	Mus musculus	1328	Mass spectrometry
3738	lipid	ePS(34:1)	Mus musculus	1328	Mass spectrometry
3739	lipid	ePS(36:3)	Mus musculus	1328	Mass spectrometry
3740	lipid	ePS(36:2)	Mus musculus	1328	Mass spectrometry
3741	lipid	ePS(36:1)	Mus musculus	1328	Mass spectrometry
3742	lipid	ePS(36:0)	Mus musculus	1328	Mass spectrometry
3743	lipid	ePS(38:6)	Mus musculus	1328	Mass spectrometry
3744	lipid	ePS(38:5)	Mus musculus	1328	Mass spectrometry
3745	lipid	ePS(38:4)	Mus musculus	1328	Mass spectrometry
3746	lipid	ePS(38:3)	Mus musculus	1328	Mass spectrometry
3747	lipid	ePS(38:2)	Mus musculus	1328	Mass spectrometry
3748	lipid	ePS(38:1)	Mus musculus	1328	Mass spectrometry
3749	lipid	ePS(40:5)	Mus musculus	1328	Mass spectrometry
3750	lipid	ePS(40:4)	Mus musculus	1328	Mass spectrometry
3751	lipid	ePS(40:3)	Mus musculus	1328	Mass spectrometry
3752	lipid	ePS(40:2)	Mus musculus	1328	Mass spectrometry
3753	lipid	PA(32:4)	Mus musculus	1328	Mass spectrometry
3754	lipid	PA(32:3)	Mus musculus	1328	Mass spectrometry
3755	lipid	PA(32:2)	Mus musculus	1328	Mass spectrometry
3756	lipid	PA(32:1)	Mus musculus	1328	Mass spectrometry
3757	lipid	PA(32:0)	Mus musculus	1328	Mass spectrometry
3758	lipid	PA(34:4)	Mus musculus	1328	Mass spectrometry
3759	lipid	PA(34:3)	Mus musculus	1328	Mass spectrometry
3760	lipid	PA(34:2)	Mus musculus	1328	Mass spectrometry
3761	lipid	PA(34:1)	Mus musculus	1328	Mass spectrometry
3762	lipid	PA(36:6)	Mus musculus	1328	Mass spectrometry
3763	lipid	PA(36:5)	Mus musculus	1328	Mass spectrometry
3764	lipid	PA(36:4)	Mus musculus	1328	Mass spectrometry
3765	lipid	PA(36:3)	Mus musculus	1328	Mass spectrometry
3766	lipid	PA(36:2)	Mus musculus	1328	Mass spectrometry
3767	lipid	PA(38:6)	Mus musculus	1328	Mass spectrometry
3768	lipid	PA(38:5)	Mus musculus	1328	Mass spectrometry
3769	lipid	PA(38:4)	Mus musculus	1328	Mass spectrometry
3770	lipid	PA(38:3)	Mus musculus	1328	Mass spectrometry
3771	lipid	PA(38:2)	Mus musculus	1328	Mass spectrometry
3772	lipid	PA(40:7)	Mus musculus	1328	Mass spectrometry
3773	lipid	PA(40:6)	Mus musculus	1328	Mass spectrometry
3774	lipid	PA(40:5)	Mus musculus	1328	Mass spectrometry
3775	lipid	Total PA	Mus musculus	1328	Mass spectrometry
3776	lipid	PG(30:1)	Mus musculus	1328	Mass spectrometry
3777	lipid	PG(30:0)	Mus musculus	1328	Mass spectrometry
3778	lipid	PG(32:2)	Mus musculus	1328	Mass spectrometry
3779	lipid	PG(32:1)	Mus musculus	1328	Mass spectrometry
3780	lipid	PG(32:0)	Mus musculus	1328	Mass spectrometry
3781	lipid	PG(34:4)	Mus musculus	1328	Mass spectrometry
3782	lipid	PG(34:3)	Mus musculus	1328	Mass spectrometry
3783	lipid	PG(34:2)	Mus musculus	1328	Mass spectrometry
3784	lipid	PG(34:1)	Mus musculus	1328	Mass spectrometry
3785	lipid	PG(34:0)	Mus musculus	1328	Mass spectrometry
3786	lipid	PG(36:4)	Mus musculus	1328	Mass spectrometry
3787	lipid	PG(36:3)	Mus musculus	1328	Mass spectrometry
3788	lipid	PG(36:2)	Mus musculus	1328	Mass spectrometry
3789	lipid	PG(36:1)	Mus musculus	1328	Mass spectrometry
3790	lipid	PG(38:6)	Mus musculus	1328	Mass spectrometry
3791	lipid	PG(38:5)	Mus musculus	1328	Mass spectrometry
3792	lipid	DAG(30:1)	Mus musculus	1328	Mass spectrometry
3793	lipid	DAG(30:0)	Mus musculus	1328	Mass spectrometry
3794	lipid	DAG(32:1)	Mus musculus	1328	Mass spectrometry
3795	lipid	DAG(32:0)	Mus musculus	1328	Mass spectrometry
3796	lipid	DAG(34:4)	Mus musculus	1328	Mass spectrometry
3797	lipid	DAG(34:3)	Mus musculus	1328	Mass spectrometry
3798	lipid	DAG(34:2)	Mus musculus	1328	Mass spectrometry
3799	lipid	DAG(34:1)	Mus musculus	1328	Mass spectrometry
3800	lipid	DAG(36:6)	Mus musculus	1328	Mass spectrometry
3801	lipid	DAG(36:5)	Mus musculus	1328	Mass spectrometry
3802	lipid	DAG(36:4)	Mus musculus	1328	Mass spectrometry
3803	lipid	DAG(36:3)	Mus musculus	1328	Mass spectrometry
3804	lipid	DAG(36:2)	Mus musculus	1328	Mass spectrometry
3805	lipid	DAG(36:1)	Mus musculus	1328	Mass spectrometry
3806	lipid	DAG(38:7)	Mus musculus	1328	Mass spectrometry
3807	lipid	DAG(38:6)	Mus musculus	1328	Mass spectrometry
3808	lipid	DAG(38:5)	Mus musculus	1328	Mass spectrometry
3809	lipid	DAG(38:4)	Mus musculus	1328	Mass spectrometry
3810	lipid	DAG(38:3)	Mus musculus	1328	Mass spectrometry
3811	lipid	DAG(40:7)	Mus musculus	1328	Mass spectrometry
3812	lipid	DAG(40:6)	Mus musculus	1328	Mass spectrometry
3813	lipid	DAG(40:5)	Mus musculus	1328	Mass spectrometry
3814	lipid	TAG(48:1)	Mus musculus	1328	Mass spectrometry
3815	lipid	TAG(48:0)	Mus musculus	1328	Mass spectrometry
3816	lipid	TAG(50:3)	Mus musculus	1328	Mass spectrometry
3817	lipid	TAG(50:2)	Mus musculus	1328	Mass spectrometry
3818	lipid	TAG(50:1)	Mus musculus	1328	Mass spectrometry
3819	lipid	TAG(50:0)	Mus musculus	1328	Mass spectrometry
3820	lipid	TAG(52:6)	Mus musculus	1328	Mass spectrometry
3821	lipid	TAG(52:5)	Mus musculus	1328	Mass spectrometry
3822	lipid	TAG(52:4)	Mus musculus	1328	Mass spectrometry
3823	lipid	TAG(52:3)	Mus musculus	1328	Mass spectrometry
3824	lipid	TAG(52:2)	Mus musculus	1328	Mass spectrometry
3825	lipid	TAG(52:1)	Mus musculus	1328	Mass spectrometry
3826	lipid	TAG(52:0)	Mus musculus	1328	Mass spectrometry
3827	lipid	TAG(54:7)	Mus musculus	1328	Mass spectrometry
3828	lipid	TAG(54:6)	Mus musculus	1328	Mass spectrometry
3829	lipid	TAG(54:5)	Mus musculus	1328	Mass spectrometry
3830	lipid	TAG(54:4)	Mus musculus	1328	Mass spectrometry
3831	lipid	TAG(54:3)	Mus musculus	1328	Mass spectrometry
3832	lipid	TAG(54:2)	Mus musculus	1328	Mass spectrometry
3833	lipid	TAG(54:1)	Mus musculus	1328	Mass spectrometry
3834	lipid	TAG(54:0)	Mus musculus	1328	Mass spectrometry
3835	lipid	TAG(56:7) 	Mus musculus	1328	Mass spectrometry
3836	lipid	TAG(56:6)	Mus musculus	1328	Mass spectrometry
3837	lipid	TAG(56:5)	Mus musculus	1328	Mass spectrometry
3838	lipid	TAG(56:4)	Mus musculus	1328	Mass spectrometry
3839	lipid	TAG(56:3)	Mus musculus	1328	Mass spectrometry
3840	lipid	NADH	Homo sapiens	2128	Mass spectometry|Luciferase assay
3841	lipid	NAD+	Homo sapiens	2128	Luciferase assay
3842	lipid	NADH	Homo sapiens	2129	Mass spectometry|Luciferase assay
3843	lipid	NAD+	Homo sapiens	2129	Luciferase assay
3844	lipid	NADPH	Homo sapiens	3381	Multiphoton microscopy
3845	lipid	FAD	Homo sapiens	3381	Multiphoton microscopy
3846	lipid	NADPH	Homo sapiens	3382	Multiphoton microscopy
3847	lipid	FAD	Homo sapiens	3382	Multiphoton microscopy
3848	lipid	NADPH	Homo sapiens	3383	Multiphoton microscopy
3849	lipid	FAD	Homo sapiens	3383	Multiphoton microscopy
3850	lipid	NADPH	Rattus norvegicus	3384	Multiphoton microscopy
3851	lipid	FAD	Rattus norvegicus	3384	Multiphoton microscopy
3852	lipid	NADPH	Rattus norvegicus	3385	Multiphoton microscopy
3853	lipid	FAD	Rattus norvegicus	3385	Multiphoton microscopy
3854	lipid	NADPH	Homo sapiens	3386	Multiphoton microscopy
3855	lipid	FAD	Homo sapiens	3386	Multiphoton microscopy
3856	lipid	NADPH	Homo sapiens	3387	Multiphoton microscopy
3857	lipid	FAD	Homo sapiens	3387	Multiphoton microscopy
3858	lipid	NADPH	Homo sapiens	3388	Multiphoton microscopy
3859	lipid	FAD	Homo sapiens	3388	Multiphoton microscopy
3860	lipid	NADPH	Homo sapiens	3389	Multiphoton microscopy
3861	lipid	FAD	Homo sapiens	3389	Multiphoton microscopy
3862	lipid	NADPH	Homo sapiens	3390	Multiphoton microscopy
3863	lipid	FAD	Homo sapiens	3390	Multiphoton microscopy
3864	lipid	Succinate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3865	lipid	Pyruvate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3866	lipid	Lactate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3867	lipid	Formate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3868	lipid	Acetate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3869	lipid	Valine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3870	lipid	Tryptophan	Lactobacillus crispatus	3391	H-NMR spectroscopy
3871	lipid	Threonine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3872	lipid	Tyrosine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3873	lipid	Phenylalanine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3874	lipid	Leucine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3875	lipid	Isoleucine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3876	lipid	Glutamate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3877	lipid	Glycine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3878	lipid	Aspartate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3879	lipid	Alanine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3880	lipid	Asparagine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3881	lipid	Lysine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3882	lipid	Methionine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3883	lipid	Creatine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3884	lipid	Pyroglutamate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3885	lipid	Glucose	Lactobacillus crispatus	3391	H-NMR spectroscopy
3886	lipid	Trehalose	Lactobacillus crispatus	3391	H-NMR spectroscopy
3887	lipid	Galactose	Lactobacillus crispatus	3391	H-NMR spectroscopy
3888	lipid	Lactose	Lactobacillus crispatus	3391	H-NMR spectroscopy
3889	lipid	Uracil	Lactobacillus crispatus	3391	H-NMR spectroscopy
3890	lipid	Cytosine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3891	lipid	Hypoxanthine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3892	lipid	Uridine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3893	lipid	Adenine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3894	lipid	Choline	Lactobacillus crispatus	3391	H-NMR spectroscopy
3895	lipid	sn-Glycero-3-phosphocholine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3896	lipid	Sarcosine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3897	lipid	1,3-Dihydroxyacetone	Lactobacillus crispatus	3391	H-NMR spectroscopy
3898	lipid	Hydroxyacetone	Lactobacillus crispatus	3391	H-NMR spectroscopy
3899	lipid	4-Aminobutyrate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3900	lipid	Histamine	Lactobacillus crispatus	3391	H-NMR spectroscopy
3901	lipid	myo-Inositol	Lactobacillus crispatus	3391	H-NMR spectroscopy
3902	lipid	Glycerol	Lactobacillus crispatus	3391	H-NMR spectroscopy
3903	lipid	Ethanol	Lactobacillus crispatus	3391	H-NMR spectroscopy
3904	lipid	Acetone	Lactobacillus crispatus	3391	H-NMR spectroscopy
3905	lipid	2-Oxoglutarate	Lactobacillus crispatus	3391	H-NMR spectroscopy
3906	lipid	Succinate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3907	lipid	Pyruvate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3908	lipid	Lactate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3909	lipid	Formate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3910	lipid	Acetate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3911	lipid	Valine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3912	lipid	Tryptophan	Lactobacillus crispatus	3392	H-NMR spectroscopy
3913	lipid	Threonine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3914	lipid	Tyrosine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3915	lipid	Phenylalanine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3916	lipid	Leucine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3917	lipid	Isoleucine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3918	lipid	Glutamate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3919	lipid	Glycine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3920	lipid	Aspartate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3921	lipid	Alanine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3922	lipid	Asparagine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3923	lipid	Lysine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3924	lipid	Methionine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3925	lipid	Creatine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3926	lipid	Pyroglutamate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3927	lipid	Glucose	Lactobacillus crispatus	3392	H-NMR spectroscopy
3928	lipid	Trehalose	Lactobacillus crispatus	3392	H-NMR spectroscopy
3929	lipid	Galactose	Lactobacillus crispatus	3392	H-NMR spectroscopy
3930	lipid	Lactose	Lactobacillus crispatus	3392	H-NMR spectroscopy
3931	lipid	Uracil	Lactobacillus crispatus	3392	H-NMR spectroscopy
3932	lipid	Cytosine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3933	lipid	Hypoxanthine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3934	lipid	Uridine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3935	lipid	Adenine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3936	lipid	Choline	Lactobacillus crispatus	3392	H-NMR spectroscopy
3937	lipid	sn-Glycero-3-phosphocholine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3938	lipid	Sarcosine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3939	lipid	1,3-Dihydroxyacetone	Lactobacillus crispatus	3392	H-NMR spectroscopy
3940	lipid	Hydroxyacetone	Lactobacillus crispatus	3392	H-NMR spectroscopy
3941	lipid	4-Aminobutyrate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3942	lipid	Histamine	Lactobacillus crispatus	3392	H-NMR spectroscopy
3943	lipid	myo-Inositol	Lactobacillus crispatus	3392	H-NMR spectroscopy
3944	lipid	Glycerol	Lactobacillus crispatus	3392	H-NMR spectroscopy
3945	lipid	Ethanol	Lactobacillus crispatus	3392	H-NMR spectroscopy
3946	lipid	Acetone	Lactobacillus crispatus	3392	H-NMR spectroscopy
3947	lipid	2-Oxoglutarate	Lactobacillus crispatus	3392	H-NMR spectroscopy
3948	lipid	Succinate	Lactobacillus crispatus	3393	H-NMR spectroscopy
3949	lipid	Pyruvate	Lactobacillus crispatus	3393	H-NMR spectroscopy
3950	lipid	Lactate	Lactobacillus crispatus	3393	H-NMR spectroscopy
3951	lipid	Formate	Lactobacillus crispatus	3393	H-NMR spectroscopy
3952	lipid	Acetate	Lactobacillus crispatus	3393	H-NMR spectroscopy
3953	lipid	Valine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3954	lipid	Tryptophan	Lactobacillus crispatus	3393	H-NMR spectroscopy
3955	lipid	Threonine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3956	lipid	Tyrosine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3957	lipid	Phenylalanine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3958	lipid	Leucine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3959	lipid	Isoleucine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3960	lipid	Glutamate	Lactobacillus crispatus	3393	H-NMR spectroscopy
3961	lipid	Glycine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3962	lipid	Aspartate	Lactobacillus crispatus	3393	H-NMR spectroscopy
3963	lipid	Alanine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3964	lipid	Asparagine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3965	lipid	Lysine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3966	lipid	Methionine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3967	lipid	Creatine	Lactobacillus crispatus	3393	H-NMR spectroscopy
3968	lipid	Pyroglutamate	Lactobacillus crispatus	3393	H-NMR spectroscopy
